ine_code;province;autonomous_community;year;total_sanctions_with_points;total_points_deducted;speeding_two_points;speeding_three_points;speeding_four_points;speeding_six_points;alcohol_four_points;alcohol_six_points;drugs_six_points;helmet_seatbelt_child_restraint_system_three_points;helmet_seatbelt_child_restraint_system_four_points;helmet_seatbelt_child_restraint_system_six_points;mobile_phone_three_points;mobile_phone_four_points ;mobile_phone_six_points ;traffic_light_three_points;traffic_light_four_points;traffic_light_six_points;other_three_points;other_four_points;other_six_points
03052;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03053;Alicante/Alacant;Comunitat Valenciana;2022;9;43;0;0;0;0;8;12;0;3;0;0;0;0;0;0;0;0;0;8;12
03054;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03055;Alicante/Alacant;Comunitat Valenciana;2022;35;190;0;0;0;0;12;24;0;0;4;0;0;0;0;0;4;0;0;20;126
03056;Alicante/Alacant;Comunitat Valenciana;2022;30;128;2;0;0;0;24;12;0;9;8;0;0;0;0;0;0;0;15;16;42
03057;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03058;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03059;Alicante/Alacant;Comunitat Valenciana;2022;130;610;0;0;0;0;76;54;0;18;68;0;0;0;0;0;76;0;24;36;258
03060;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03061;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03062;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03063;Alicante/Alacant;Comunitat Valenciana;2022;102;430;0;0;0;0;28;60;96;57;0;0;51;0;0;0;36;0;6;72;24
03064;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03065;Alicante/Alacant;Comunitat Valenciana;2022;2.779;10.500;1.402;0;896;414;1.388;942;0;288;672;0;0;0;0;0;1.296;0;618;676;1.908
03066;Alicante/Alacant;Comunitat Valenciana;2022;240;1.075;0;0;0;0;56;66;0;30;188;0;0;0;0;0;104;0;93;136;402
03067;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03068;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03069;Alicante/Alacant;Comunitat Valenciana;2022;54;219;0;0;0;0;4;12;0;21;8;0;0;0;0;0;104;0;18;16;36
03070;Alicante/Alacant;Comunitat Valenciana;2022;32;130;0;0;0;0;0;6;0;0;0;0;0;0;0;0;124;0;0;0;0
03071;Alicante/Alacant;Comunitat Valenciana;2022;9;33;0;0;0;0;4;0;0;0;0;0;0;0;0;0;12;0;9;8;0
03072;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03073;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03074;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03075;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03076;Alicante/Alacant;Comunitat Valenciana;2022;74;326;0;0;0;0;32;18;0;3;40;0;0;0;0;0;16;0;39;64;114
03077;Alicante/Alacant;Comunitat Valenciana;2022;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;6
03078;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03079;Alicante/Alacant;Comunitat Valenciana;2022;25;125;0;0;0;0;8;24;0;3;4;0;0;0;0;0;8;0;0;24;54
03080;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03081;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03082;Alicante/Alacant;Comunitat Valenciana;2022;474;1.683;352;0;132;24;136;204;0;18;40;0;0;0;0;0;120;0;123;204;330
03083;Alicante/Alacant;Comunitat Valenciana;2022;15;74;0;0;0;0;4;18;0;0;8;0;0;0;0;0;8;0;0;12;24
03084;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03085;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03086;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03088;Alicante/Alacant;Comunitat Valenciana;2022;5;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;24
03089;Alicante/Alacant;Comunitat Valenciana;2022;105;560;0;0;0;0;44;42;0;6;32;0;0;0;0;0;12;0;6;28;390
03090;Alicante/Alacant;Comunitat Valenciana;2022;199;1.021;0;0;0;0;88;114;0;12;28;0;0;0;0;0;48;0;21;116;594
03091;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03092;Alicante/Alacant;Comunitat Valenciana;2022;41;175;0;0;0;0;36;36;0;15;12;0;0;0;0;0;24;0;12;16;24
03093;Alicante/Alacant;Comunitat Valenciana;2022;256;729;340;0;96;18;28;60;0;21;16;0;0;0;0;0;0;0;6;60;84
03094;Alicante/Alacant;Comunitat Valenciana;2022;62;301;0;0;0;0;24;36;0;0;8;0;0;0;0;0;32;0;9;60;132
03095;Alicante/Alacant;Comunitat Valenciana;2022;8;42;0;0;0;0;0;18;0;0;0;0;0;0;0;0;8;0;0;4;12
03096;Alicante/Alacant;Comunitat Valenciana;2022;34;180;0;0;0;0;20;36;0;0;0;0;0;0;0;0;16;0;6;0;102
03097;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03098;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03099;Alicante/Alacant;Comunitat Valenciana;2022;298;1.398;2;0;0;0;48;66;0;93;92;0;0;0;0;0;88;0;111;136;762
03100;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03101;Alicante/Alacant;Comunitat Valenciana;2022;7;30;0;0;0;0;8;0;0;0;4;0;0;0;0;0;8;0;0;4;6
03102;Alicante/Alacant;Comunitat Valenciana;2022;2;10;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0
03103;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03104;Alicante/Alacant;Comunitat Valenciana;2022;189;846;0;0;0;0;40;48;0;51;204;0;0;0;0;0;12;0;75;68;348
03105;Alicante/Alacant;Comunitat Valenciana;2022;86;397;0;0;0;0;40;48;0;3;68;0;0;0;0;0;0;0;18;88;132
03106;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03107;Alicante/Alacant;Comunitat Valenciana;2022;69;268;0;0;0;0;20;24;0;3;60;0;0;0;0;0;0;0;93;20;48
03109;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03110;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03111;Alicante/Alacant;Comunitat Valenciana;2022;14;54;0;0;0;0;8;0;0;0;8;0;0;0;0;0;4;0;6;28;0
03112;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03113;Alicante/Alacant;Comunitat Valenciana;2022;67;279;0;0;0;0;60;42;0;54;16;0;0;0;0;0;0;0;9;44;54
03114;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03115;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03116;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03117;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03118;Alicante/Alacant;Comunitat Valenciana;2022;112;456;46;0;20;0;32;24;0;12;56;0;0;0;0;0;16;0;24;52;174
03119;Alicante/Alacant;Comunitat Valenciana;2022;71;323;0;0;0;0;20;36;0;3;16;0;0;0;0;0;8;0;18;120;102
03120;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03121;Alicante/Alacant;Comunitat Valenciana;2022;184;894;34;0;0;0;52;60;0;12;12;0;0;0;0;0;44;0;24;104;552
03122;Alicante/Alacant;Comunitat Valenciana;2022;77;334;0;0;0;0;52;48;0;6;0;0;0;0;0;0;44;0;54;40;90
03123;Alicante/Alacant;Comunitat Valenciana;2022;4;16;0;0;0;0;4;6;0;6;0;0;0;0;0;0;0;0;0;0;0
03124;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03125;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03127;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03128;Alicante/Alacant;Comunitat Valenciana;2022;33;140;0;0;0;0;0;12;0;12;8;0;0;0;0;0;12;0;18;36;42
03129;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03130;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03131;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03132;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03133;Alicante/Alacant;Comunitat Valenciana;2022;76;334;0;0;0;0;12;30;0;33;20;0;0;0;0;0;4;0;51;40;144
03134;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03135;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03136;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03137;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03138;Alicante/Alacant;Comunitat Valenciana;2022;3;11;0;0;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0
03139;Alicante/Alacant;Comunitat Valenciana;2022;39;176;0;0;4;0;24;36;0;3;12;0;0;0;0;0;4;0;27;12;54
03140;Alicante/Alacant;Comunitat Valenciana;2022;157;727;0;0;0;0;80;132;0;39;32;0;0;0;0;0;64;0;60;56;264
03901;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03902;Alicante/Alacant;Comunitat Valenciana;2022;194;905;0;0;0;0;312;240;0;12;24;0;0;0;0;0;12;0;33;80;192
03903;Alicante/Alacant;Comunitat Valenciana;2022;43;182;0;0;0;0;0;12;0;21;44;0;0;0;0;0;8;0;15;28;54
03904;Alicante/Alacant;Comunitat Valenciana;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04000;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04001;Almería;Andalucía;2022;1;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
04002;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04003;Almería;Andalucía;2022;44;205;0;0;0;0;60;54;0;0;32;0;9;0;36;0;0;0;0;8;6
04004;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04005;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04006;Almería;Andalucía;2022;58;245;0;0;0;0;16;18;0;30;84;0;9;0;6;0;0;0;0;28;54
04007;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04008;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04009;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04010;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04011;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04012;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04013;Almería;Andalucía;2022;2.060;9.136;6;0;4;6;536;552;0;282;1.728;0;0;0;0;0;1.448;0;870;404;3.300
04014;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04015;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04016;Almería;Andalucía;2022;9;40;0;0;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;24;6
04017;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04018;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04019;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04020;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04021;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04022;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04023;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04024;Almería;Andalucía;2022;15;51;0;0;0;0;4;0;0;9;0;0;0;0;0;0;4;0;18;16;0
04026;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04027;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04028;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04029;Almería;Andalucía;2022;20;92;0;0;0;0;32;30;0;3;8;0;3;0;6;0;4;0;0;0;6
04030;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04031;Almería;Andalucía;2022;7;29;0;0;0;0;0;0;0;0;4;0;6;0;0;0;0;0;3;4;12
04032;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04033;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04034;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04035;Almería;Andalucía;2022;33;160;0;0;0;0;56;48;42;0;4;0;6;0;0;0;4;0;0;0;0
04036;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04037;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04038;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04041;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04043;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04044;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04045;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04046;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04047;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04048;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04049;Almería;Andalucía;2022;13;53;0;0;0;0;0;6;0;6;0;0;12;0;0;0;0;0;3;8;18
04050;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04051;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04052;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04053;Almería;Andalucía;2022;45;211;0;0;0;0;28;36;0;3;4;0;9;0;42;0;8;0;3;48;30
04054;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04055;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04056;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04057;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04058;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04059;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04060;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04061;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04062;Almería;Andalucía;2022;4;14;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;8;0
04063;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04064;Almería;Andalucía;2022;313;1.444;0;0;0;0;668;444;54;12;68;0;36;0;72;0;0;0;0;36;54
04065;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04066;Almería;Andalucía;2022;132;627;0;0;0;0;76;90;72;24;56;0;30;0;132;0;4;0;3;80;60
04067;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04068;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04069;Almería;Andalucía;2022;1;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
04070;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04071;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04072;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04073;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04074;Almería;Andalucía;2022;20;80;0;0;0;0;0;0;0;15;16;0;3;0;0;0;0;0;0;28;18
04075;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04076;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04077;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04078;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04079;Almería;Andalucía;2022;826;3.692;0;0;0;0;212;114;18;189;424;0;405;0;1.320;0;280;0;30;364;336
04080;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04081;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04082;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04083;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04084;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04085;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04086;Almería;Andalucía;2022;6;23;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;16;0
04087;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04088;Almería;Andalucía;2022;17;59;0;0;0;0;0;0;0;18;16;0;15;0;0;0;0;0;0;4;6
04089;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04090;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04091;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04092;Almería;Andalucía;2022;3;14;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;6
04093;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04094;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04095;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04096;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04097;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04098;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04099;Almería;Andalucía;2022;2;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0
04100;Almería;Andalucía;2022;103;428;0;0;0;0;24;30;0;12;32;0;33;0;6;0;32;0;3;196;60
04101;Almería;Andalucía;2022;71;299;0;0;0;0;0;0;0;15;8;0;24;0;36;0;0;0;42;84;90
04102;Almería;Andalucía;2022;123;531;42;0;20;12;24;60;0;6;112;0;21;0;120;0;0;0;0;36;78
04103;Almería;Andalucía;2022;25;120;0;0;0;0;16;12;54;9;12;0;3;0;0;0;0;0;0;8;6
04901;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04902;Almería;Andalucía;2022;263;1.081;0;0;0;0;76;36;0;96;108;0;0;0;0;0;16;0;189;224;336
04903;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04904;Almería;Andalucía;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05000;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05001;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05002;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05005;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05007;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05008;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05010;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05012;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05013;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05014;Ávila;Castilla y León;2022;33;154;0;0;0;0;24;6;42;3;24;0;3;0;6;0;4;0;0;24;18
05015;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05016;Ávila;Castilla y León;2022;30;128;0;0;0;0;60;24;0;0;40;0;0;0;0;0;0;0;0;4;0
05017;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05018;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05019;Ávila;Castilla y León;2022;823;3.088;454;0;188;60;220;246;0;114;208;0;87;0;738;0;8;0;333;192;240
05021;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05022;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05023;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05024;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05025;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05026;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05027;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05029;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05030;Ávila;Castilla y León;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
